,cod_sed,secretaria,codigo_institucion,nombre_institucion,licencia,nit,cod_dpto,departamento,cod_mpio,municipio,localidad,barrio,direccion,telefono,correo_electronico,pagina_web,naturaleza,nombre_representante,certificado_calidad,numero_certificacion,norma,entidad_emisora,estado_certificacion,fecha_otorgamiento,longitud,latitud,año_corte,mes_corte
1547,3790,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL HUILA,7642,INSTITUTO JUAN PABLO II,0050,8911800147,41,HUILA,41298,GARZÓN,,EL CENTRO,CARRERA 7 No. 6-73,3125238859,istepgarzon@hotmail.com,,PRIVADA,MIGUEL ANGEL BANBAGUE ORDOÑEZ,NO,,,,,,,,2020,11
1548,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,7312,INSTITUTO TECNICO ITCEL,3867,4530807-5,66,RISARALDA,66001,PEREIRA,,CUBA,CALLE 70 25-53,3205820650,ESTUDIANTESUNIDOS8@HOTMAIL.COM,,PRIVADA,JAIRO ANTONIOESPINOSA PINEDA,NO,,,,,,,,2020,11
1549,3798,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO,7554,INSTITUTO DE EDUCACIÓN TÉCNICA INESUR,4217,13072538,52,NARIÑO,52565,PROVIDENCIA,,,I.E PROVIDENCIA,3186147046,inesurpasto@hotmail.es,,PRIVADA,VICTOR HUGOIBARRA,NO,,,,,,,,2020,11
1550,3758,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA,6788,"INSTITUTO DE EDUCACIÓN COMFENALCO ""CONSUELO MONTOYA GIL""",092210,890900842-6,5,ANTIOQUIA,5490,NECOCLÍ,,PARROQUIAL,CARRERA 42 # 50-20,8214105,farid.fiqueroa@comfenalcoantioquia.com,www.comfenalcoantioquia.com.co,PRIVADA,FARID DE JESÚS FIGUEROA TORRES,NO,,,,,,,,2020,11
1551,3798,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NARIÑO,7600,INSTITUTO DE EDUCACIÓN TÉCNICA INESUR,0681,27333359-6,52,NARIÑO,52411,LINARES,,,I.E DIEGO LUIS CORDOBA,3186147046,inesurpasto@hotmail.es,,PRIVADA,ANDREA MILENARIASCOS AZA,NO,,,,,,,,2020,11
1552,3778,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN,6986,INSTITUTO EDUCATIVO SANDRA U.B,003742,34560437-0,19,CAUCA,19001,POPAYÁN,,VALENCIA,CALLE  7  No 15A-12,8318705,institutoeducativosandraub@hotmail.com,www.institutoeducativosandraub.com,PRIVADA,SANDRA URBANO  BOJORGE,NO,,,,,,,,2020,11
1553,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,1618,ESCUELA DE AUXILIARES DE ENFERMERIA SANTA FE DE BOGOTA,3214,830065712-6,11,BOGOTÁ D.C.,11001,BOGOTÁ,PUENTE ARANDA,LA ALQUERIA,AVENIDA CALLE 45A SUR Nº 52C-96 LC 501 LC 601,7130093,enfermeria_santafe713@hotmail.com,,PRIVADA,FABIOLA ENCISO MONTERO,NO,,,,,,,,2020,11
1554,3771,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE DUITAMA,7500,CENTRO COLOMBIANO DE EDUCACIÓN Y SEGURIDAD VIAL S.A.S,103,900.376.619-7,15,BOYACÁ,15238,DUITAMA,,CAMILO TORRES,Calle 21 B No.40-26,3133608042,ceintrans@hotmail.com,www.ceintrans.net,PRIVADA,LUIS ANTONIOPUERTO VALDERRAMA,NO,,,,,,,,2020,11
1555,3789,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CHOCÓ,7418,Instituto técnico en computación y sistemas E.A.T (INTECOS),0227,900009022-8,27,CHOCO,27800,UNGUÍA,,B/ Sagrada familia,B/ Sagrada familia,3117697201,intecos01@hotmail.com,,PRIVADA,LAURENCIOMORENO MAYO,NO,,,,,,,,2020,11
1556,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,5402,CENTRO DE IDIOMAS FUN - N - LEARN,03868,9000074128,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,,CARRERA 25A N° 1A SUR - 45 LOCAL 7003,4444767,info@fnl.edu.co,,PRIVADA,MÓNICA MARÍARAMIREZ GÓMEZ,NO,,,,,,,,2020,11
1557,3758,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA,4341,CENTRO DE SISTEMAS DE ANTIOQUIA CENSA,2016060006568,811030714-0,5,ANTIOQUIA,5154,CAUCASIA,,KENNEDY,CALLE 22  Nro 8-56,8391380,sedecaucasia@censa.edu.co,www.censa.edu.co,PRIVADA,WILMERLAMOS RODRIGUEZ,NO,,,,,,,,2020,11
1558,3778,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN,3013,ESCUELA DE SALUD DEL CAUCA,20121700032954,817000206-4,19,CAUCA,19001,POPAYÁN,,CENTRO,CARRERA 4 No 3-00,8244556,d.general@esacauca.edu.co,www.esacauca.edu.co,PRIVADA,NESTORSANDOVAL CASALLAS,NO,FT-CER198674,NTC 5555,ICONTEC,VENCIDA,08/03/2012 12:00:00 AM,,,2020,11
1559,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,6462,UNIVERSIDAD COOPERATIVA DE COLOMBIA,4156,860029924-7,11,BOGOTÁ D.C.,11001,BOGOTÁ,TEUSAQUILLO,TEUSAQUILLO,AVENIDA CARACAS No. 37-63,3323565,ucc@ucc.edu.co,www.ucc.edu.co,PRIVADA,CESAR AUGUSTOPÉREZ GONZÁLEZ,NO,,,,,,,,2020,11
1560,4612,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YUMBO,6729,INSTITUTO TECNICO LABORAL JOSE ANTONIO GALAN,1698,8903203092,76,VALLE DEL CAUCA,76892,YUMBO,,URIBE URIBE,CARRERA 9 No 12-66,6694855,colgalan@hotmail.com,,PRIVADA,CARLOS ARTURO TELLO BECERRA,NO,,,,,,,,2020,11
1561,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,6339,"INSTITUCIÓN  EDUCATIVA PARA EL TRABAJO Y EL DESARROLLO HUMANO ""CORPORACIÓN INSTITUTO DEL NORTE""",0172,900110091-7,23,CÓRDOBA,23466,MONTELÍBANO,,27 de Julio,CALLE 10 # 19-35,7625269,cor_isaacnewton@hotmail.com,www.corisnorte.org,PRIVADA,FRANCISCO MIGUELSIERRA ROSSO,NO,,,,,,,,2020,11
1562,7740,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SABANETA,4479,CENTRO DE ORIENTACION Y GESTION PARA EL TRABAJO,0023150,8909803316,5,ANTIOQUIA,5631,SABANETA,,VEREDA LA DOCTORA,CARRERA 75 NRO. 34-210,3015262,ceoget@sabaneta.gov.co,www.ceoget-sabaneta-antioquia.edu.co,OFICIAL,NORMA FAISULI DORADO CARDONA,SI,FT-CER450147,NTC 5555,ICONTEC,RENOVADA,04/01/2016 12:00:00 AM,,,2020,11
1563,4841,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE YOPAL,7033,POLITÉCNICO COMFACASANARE,0784,844003392-8,85,CASANARE,85001,YOPAL,,,CALLE 27 No. 22 - 58,6333183,politecnico@comfacasanare.com.co,,PRIVADA,WILMER CLAVIJO BRON,NO,,,,,,,,2020,11
1564,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,9263,IETDH - ACADEMIA DANZA DESARROLLO Y ARTE CON PROPOSITO DE EVOLUCION Y MAESTRIA ADDA PREM,02057,52057968-9,11,BOGOTÁ D.C.,11001,BOGOTÁ,CHAPINERO,,CARRERA 12A No. 78-54,3106963090,addapremacademia@gmail.com,,PRIVADA,ANTONINA ANDREA PAOLA CANAL,NO,,,,,,,,2020,11
1565,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,1921,INSTITUTO NACIONAL DE COSMETOLOGÍA Y ESTÉTICA ATENEA,10608,8110294248,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,ESTADIO,CARRERA 79 N° 47-50 VELODROMO,4161727,gerencia@ateneainstituto.com,www.ateneainstituto.com,PRIVADA,RICARDO ANTONIO CONSUEGRA PEÑA,NO,,,,,,,,2020,11
1566,3761,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ENVIGADO,6952,UNIVERSIDAD DE ANTIOQUIA,16516,890980040-8,5,ANTIOQUIA,5266,ENVIGADO,,,CARRERA 41 # 35 SUR 70,2195780,rectoria@udea.edu.co,www.udea.edu.co,OFICIAL,MAURICIO ALVIAR RAMIREZ,NO,,,,,,,,2020,11
1567,3759,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN,9532,UNIVERSIDAD PONTIFICIA BOLIVARIANA,48,8909029226,5,ANTIOQUIA,5001,MEDELLÍN,MEDELLIN,,CIRCULAR 1A N° 70 - 01,00,marcela.jaramillo@upb.edu.co,,PRIVADA,MARCELAJARAMILLO RESTREPO,NO,,,,,,,,2020,11
1568,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,7883,CENTRO PANAMERICANO DE CAPACITACIÓN,37-99,9053535-9,11,BOGOTÁ D.C.,11001,BOGOTÁ,SUBA,SUBA,AV CALLE 132 N 108 - 09,6883100,subacpc@gmail.com,www.centropanamericano.edu.co,PRIVADA,FERNANDO ANTONIOVENEGAS MACÍAS,NO,,,,,,,,2020,11
1569,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,4229,PASAPORTE CENTRO AUTOPISTA,2052,830093460-4,11,BOGOTÁ D.C.,11001,BOGOTÁ,CHAPINERO,CHICO,Autopista Norte No. 95-80,6225254,procesos.academicos@passport.edu.co,www.passport.edu.co,PRIVADA,ZORAIDA ISABELMOHAMED BAQUERO,NO,FT-CER555907,NTC 5555,ICONTEC,VENCIDA,09/13/2017 12:00:00 AM,,,2020,11
1570,3814,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SINCELEJO,504,FUNDACIÓN CONSERVATORIO DE MUISICA DE SINCELEJO SUCRE -FUNCOMUS,1849,8230025994,70,SUCRE,70001,SINCELEJO,,CENTRO,Cra 18 No 21 - 52 SEGUNDO PISO,2749249,conservatoriomusicasincelejo2011@hotmail.com,,PRIVADA,ZORAIDAGUTIERREZ DE OROZCO,NO,,,,,,,,2020,11
1571,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,6892,CORPORACION INSTITUTO DEL NORTE,708,900110091-7,23,CÓRDOBA,23807,TIERRALTA,,,CLL 7 No. 15-53,7625269,cor_isaacnewton@hotmail.com,www.corisnorte.org,PRIVADA,JOSE ALFREDO VALENCIA NUÑEZ,NO,,,,,,,,2020,11
1572,3811,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FLORIDABLANCA,6623,TECHNICAL TRAINING INSTITUTE,1040,900596940-0,68,SANTANDER,68276,FLORIDABLANCA,,LAGOS I,CALLE 29 No 10-52,6183818,technical2013@hotmail.com,,PRIVADA,EDITHCELIS QUIÑONEZ,NO,,,,,,,,2020,11
1573,3774,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES,3243,CENTRO COLOMBO AMERICANO -CCA,1296,890-801097-0,17,CALDAS,17001,MANIZALES,,ESTRELLA,CRA 24B Nº 61A-50,8811525,diradministrativa@colombomanizales.com,WWW.COLOMBOMANIZALES.COM,PRIVADA,CLARA LUCIALOPEZ DE ESTRADA,SI,FT-CER251706,NTC 5555,ICONTEC,RENOVADA,10/07/2016 12:00:00 AM,,,2020,11
1574,3764,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ATLÁNTICO,4843,INSTITUTO TECNOLOGICO DE SOLEDAD ATLANTICO ITSA,Ley 391 de 1997,802011065-5,8,ATLÁNTICO,8638,SABANALARGA,,,CERES ATLANTICO,3745911,cprasca@itsa.edu.co,www.itsa.edu.co,OFICIAL,CARLOS JAVIERPRASCA MUÑOZ,NO,,,,,,,,2020,11
1575,3794,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA,9275,CENTRO DE CAPACITACION DE EL BANCO,1268,900.077.662-1,47,MAGDALENA,47245,EL BANCO,,,CALLE 11 No. 20-80,3103677923,oscarpedrozo2010@hotmail.com,,PRIVADA,OSCAR PEDROZO MERIÑO,NO,,,,,,,,2020,11
1576,4911,SECRETARÍA DE EDUCACIÓN DISTRITO SANTA MARTA,4004,CORPORACION TECNICA DEL MAGDALENA,1198,900362155-0,47,MAGDALENA,47001,SANTA MARTA,,EL CUNDI,AVENIDA  DE LOS ESTUDIANTES No.20-35,4319959,direccionacademica@cotemag.edu.co,www.cotemag.edu.co,PRIVADA,ROGER MOISESTRUJILLO ROSEMBERT,NO,,,,,,,,2020,11
1577,4910,SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA,2416,"INSTITUTO TECNICO DE LA COSTA LTDA ""ITEC""",0674,8904024688,13,BOLÍVAR,13001,CARTAGENA,,Santa Lucia,"MANZANA 6, LOTE 22",6630210,info@icteccolombia.com,www.icteccolombia.com,PRIVADA,MARCO TULIO OSORIO CAICEDO,NO,,,,,,,,2020,11
1578,3782,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA,3131,INSTITUTO DE FORMACIÓN TÉCNICO LABORAL DE CORDOBA,0000947,34966475-4,23,CÓRDOBA,23001,MONTERIA,,CENTRO,CARRERA 7 No. 30-05,7894720,jesusmiguelcorrea@gmail.com,ramoscordero1964@gmail.com,PRIVADA,ASTRID ELENARAMOS CORDERO,NO,,,,,,,,2020,11
1579,3760,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO,6365,IE FE Y ALEGRIA - BELLO,01581,860031909-2,5,ANTIOQUIA,5088,BELLO,,Santa Rita,CR. 41F#20CC-50,4623084,instituciontecnica@gmail.com,www.feyalegria.org.co,PRIVADA,CRISTINA YULIETHMARQUEZ RIOS,NO,CO243005,NTC 5555,BUREAU VERITAS,CANCELADA,10/05/2015 12:00:00 AM,,,2020,11
1580,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,7670,BERLITZ,2482,900065161-1,66,RISARALDA,66001,PEREIRA,,ALPES,CARRERA 15 12-84,3254471,PEREIRA@BERLITZ.COM.CO,WWW.BERLITZ.COM.CO,PRIVADA,LUIS ALFREDOFORERO,NO,FT-CER559142,NTC 5555,ICONTEC,VENCIDA,09/29/2017 12:00:00 AM,,,2020,11
1581,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,5649,"SISTEMAS DE CORDOBA - ""CESCOR""",0000016,800211274-9,23,CÓRDOBA,23670,SAN ANDRÉS SOTAVENTO,,,Carretera Troncal salida a Chinú,3116843645,cescor2009@hotmail.com,,PRIVADA,ALVAROBERROCAL HERNANDEZ,NO,,,,,,,,2020,11
1582,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,7382,FUNDACIÓN PARA LA VIDA FUNDESCO,04-0089,900376004-8,11,BOGOTÁ D.C.,11001,BOGOTÁ,SAN CRISTOBAL,,CALLE 25 SUR N 9-66B Y CARR 10 Nº 24-52 SUR,2783562,fundescofundacion@gmail.com,www.fundescofundacion.com.co,PRIVADA,JIMMYORTIZ JIMENEZ,NO,,,,,,,,2020,11
1583,3769,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOYACÁ,3979,"INSTITUTO NACIONAL DE FORMACION EN SALUD ""SAN LUIS""",003899,820003538-9,15,BOYACÁ,15176,CHIQUINQUIRÁ,,,CALLE 17 No. 6 - 69,7260286,infosaludsanluis@hotmail.com,,PRIVADA,LUIS EDUARDOESCARRIA,NO,,,,,,,,2020,11
1584,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,6943,CORPORACION INSTITUTO DEL NORTE,1207,900110091-7,23,CÓRDOBA,23555,PLANETA RICA,,,Cra. 16 No. 18-44,3015665281,cor_isaacnewton@hotmail.com,www.corisnorte.org,PRIVADA,JOHN FREDYSOLANO PLAZAS,NO,,,,,,,,2020,11
1585,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,8618,CENTRO DE ENTRENAMIENTO Y DESARROLLO PRODUCTIVO,01-0054,900732751-9,11,BOGOTÁ D.C.,11001,BOGOTÁ,USAQUEN,,CARRERA 8C No. 185A-24,3115054458,edgar.rojas@performarse-col.com,,PRIVADA,EDGAR EDUARDO ROJAS HERNANDEZ,NO,,,,,,,,2020,11
1586,3799,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO,7916,IDEAS CENTRO DE ESTUDIOS,1845,98345246-2,52,NARIÑO,52001,PASTO,,Centro,"Calle 18 No. 20 A 25, Piso 2",7225115,institutoideascentrodeestudios@outlook.es,,PRIVADA,Jhon Andrés Santacruz Obando,NO,,,,,,,,2020,11
1587,3774,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES,8001,E AND T RESCUE S.A.S.,0008,900497322-4,17,CALDAS,17001,MANIZALES,,EL BOSQUE,CARRERA 24 11-03-11-05,8841370,director@educacionsaludyseguridad.com,,PRIVADA,JESÚS GEOVANYCAÑÓN PACHÓN,NO,,,,,,,,2020,11
1588,3778,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN,4588,ESCUELA TECNICA DE ESTETICA INTEGRAL BELLE MED,003035,900164443-8,19,CAUCA,19001,POPAYÁN,,BARRIO  EL RECUERDO,CALLE  15  N # 6A-11,8238562,escueladesteticabellemed@gmail.com,www.escueladesteticabellemed.com,PRIVADA,CARMEN ELENAHURTADO LEDEZMA,NO,,,,,,,,2020,11
1589,3806,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA,8701,ESCUELA DE IDIOMAS INTERNACIONALES,6270,9009527813,66,RISARALDA,66001,PEREIRA,,AVENIDA 30 DE AGOSTO,AVENIDA 30 DE AGOSTO 33-08,3168779485,DIRECCIONARMENIA@AMERICANSCHOLWAY.COM,WWW.AMERICANSHOOLWAY.COM,PRIVADA,JORGE IVANCAMARGO GUERRERO,NO,,,,,,,,2020,11
1590,3778,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN,9160,ESCUELA  COLOMBOAMERICANA -ESCAMERICA,20181700060704,900472345-5,19,CAUCA,19001,POPAYÁN,,sector histórico,Calle 4 # 9-85,8322300,d.organizacional@escamerica.edu.co,https://escamerica.edu.co/,PRIVADA,FABIANCARMONA  JACKSON,NO,,,,,,,,2020,11
1591,3797,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO,9318,NUEVA ESCUELA TÉCNICA IBEROAMERICANA,2418,79.395.869-5,50,META,50001,VILLAVICENCIO,,,CARRERA 30 No.41B-39,6735909,etiasistente@gmail.com,,PRIVADA,EDGAR AUGUSTOACOSTA ROJAS,NO,,,,,,,,2020,11
1592,3794,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA,4521,INSTITUTO DE FORMACION TECNICA NACIONAL INFOTEN,0030,900222914-4,47,MAGDALENA,47555,PLATO,,EL CARMEN,VIA 14 ENTRE KRA 16 Y 17,3126035024,ledes35@hotmail.com,www.infoten.edu.co,PRIVADA,ELKIN JOSE SOLANO TENORIO,NO,,,,,,,,2020,11
1593,3778,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN,8595,INSTITUTO TÉCNICO INTEGRAL DEL CAUCA -ITIC,20171700069874,76321452,19,CAUCA,19001,POPAYÁN,,CAUCA,CALLE 51 NORTE  6-09,3144105971,insticauca@gmail.com,www.itic.com,PRIVADA,JEIMY KATHERINEPAZ PIAMBA,NO,,,,,,,,2020,11
1594,3778,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN,7176,ASOCIACION ALIANZA CULTURAL COLOMBO FRANCESA,20141700035664,900078705-4,19,CAUCA,19001,POPAYÁN,,PRADOS DEL NORTE,CARRERA 8 NORTE No 10AN - 64,8232070,popayan@alianzafrancesa.org.co,www.popayan@alianzafrancesa.org.co,PRIVADA,BERTRAND PETITGRAND,NO,,,,,,,,2020,11
1595,3815,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA,6105,CORPORACION DE ESTUDIOS Y CAPACITACION -TECNICA  CECTE,02339,808001397-4,73,TOLIMA,73443,MARIQUITA,,EL CENTRO,CALLE 9 NUMERO 7-43,2524886,cectemariquita@hotmail.es,,PRIVADA,SANDRA PAOLADIAZ ORTIZ,NO,,,,,,,,2020,11
1596,3781,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA,5564,"INSTITUTO NACIONAL DE EDUCACION Y SUPERACION POLITECNICO "" INDES""",092 Y RESOLUCION 399,15671470-1,23,CÓRDOBA,23555,PLANETA RICA,,CENTRO,CR 8 # 18 - 33,7663682,politecnico-indes@hotmail.com,,PRIVADA,JOSE RAULCARRASCAL CORDOBA,NO,,,,,,,,2020,11
1597,3772,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOGAMOSO,9128,CENTRO DE BELLEZA BASICO Y AVANZADO STETIC BIOFORM,615,46376307,15,BOYACÁ,15759,SOGAMOSO,,,Carrera 26 No. 9-167,31111111111,paojet24@gmail.com,,PRIVADA,ZULMA LILIANAÁVILA MEJÍA,NO,,,,,,,,2020,11
1598,4909,SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA,9430,"FUNDACION PARA LA CAPACITACION, EL EMPRENDIMIENTO Y LA EMPLEABILIDAD",08997,900358666-7,8,ATLÁNTICO,8001,BARRANQUILLA,,RECREO,CALLE 68 No. 34B - 31,3227777,informes@funcapedu.co,,PRIVADA,JOAQUIN ANTONIOBAENA BERNAL,NO,,,,,,,,2020,11
1599,4909,SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA,3810,ESCUELA EMPRESARIAL DE COLOMBIA - ESCEC,001874,802018500-1,8,ATLÁNTICO,8001,BARRANQUILLA,,EL PRADO,CRA 59 No. 70 - 97,3044241,osandoval@escec.edu.co,,PRIVADA,OSIRISSANDOVAL SAAVEDRA,NO,,,,,,,,2020,11
1600,3808,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER,9138,INSTITUTO GIRO HSEQ,01216,900908136-6,68,SANTANDER,68190,CIMITARRA,,Centro,CARRERA 6 N°  6 - 29,3159276399,gerencia@girohse.com,www.girohse.com,PRIVADA,JORGE LUISPATERNINA TELLO,NO,,,,,,,,2020,11
1601,3782,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MONTERÍA,4069,CENTRO DE SISTEMAS DE ANTIOQUIA CENSA,0000039,811030714-0,23,CÓRDOBA,23001,MONTERIA,,CENTRO,CARRERA 5ta No.23-35,7917260,qmonteria@censa.edu.co,www.censa.edu.co,PRIVADA,WILMERLAMUS RODRIGUEZ,SI,FT 024-1,NTC 5555,ICONTEC,RENOVADA,05/18/2011 12:00:00 AM,,,2020,11
1602,3788,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA,7063,INSTITUTO TECNISISTEMAS,1780,79343239-2,25,CUNDINAMARCA,25754,SOACHA,,EL DORADO,CARRERA 4 No 17-02,8400377,sedesoacha@institutotecnisistemas.com,www.institutotecnisistemas.com,PRIVADA,LUZ STELLA TORRES COY,SI,FT-CER334610,NTC 5555,ICONTEC,RENOVADA,09/17/2014 12:00:00 AM,,,2020,11
1603,3761,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ENVIGADO,4026,"SISTEMA CONVERSACIONAL DE INGLES PARA TODOS ""CESFA""",1555,0042871294-8,5,ANTIOQUIA,5266,ENVIGADO,,,Calle 33 B Sur 44-44,3025301,info@cesfa.edu.co,www.cesfa.edu.co,PRIVADA,GLORIA EMILSE MOSQUERA PEREZ,NO,FT-CER455551,NTC 5555,ICONTEC,VENCIDA,04/13/2016 12:00:00 AM,,,2020,11
1604,3766,SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ,975,FEE ESTUDIO EMPRESARIAL CHAPINERO,4137,900754829-9,11,BOGOTÁ D.C.,11001,BOGOTÁ,CHAPINERO,MARLY,AVENIDA CARACAS No  45 - 22,3232560,fee@fee.edu.co,www.fee.edu.co,PRIVADA,JUAN DAVIDCETINA RANGEL,SI,CO238882,NTC 5555,BUREAU VERITAS,PRIMERA VEZ,01/21/2014 12:00:00 AM,,,2020,11
1605,3758,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL DE ANTIOQUIA,8826,CENTRO DE IDIOMAS AMERICANO - CIA,2018060007124,15333941-1,5,ANTIOQUIA,5679,SANTA BÁRBARA,,,CARRERA SANTANDER Nº 50 - 08 I.E TOMAS OZIEL EASTMAN,4445229,info@ciaidiomas.co,,PRIVADA,NELSONBERMUDEZ MORALES,NO,,,,,,,,2020,11
1606,3779,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CESAR,8235,"ACADEMIA COLOMBIANA DE ESTUDIOS TÉCNICOS ""ACET""",003355,900706299-0,20,CESAR,20011,AGUACHICA,,LA UNION,CALLE 5 No. 24-46,5654002,caviedesmolina@hotmail.com,,PRIVADA,EDUAR ANTONIOCAVIEDES MOLINA,NO,,,,,,,,2020,11
1607,3810,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA,8056,INSTITUTO TECNICO EXPERTICIA,0221,829002466-5,68,SANTANDER,68081,BARRANCABERMEJA,,Colombia,calle 50 No. 15-83,6021093,capacitacion@experticia.edu.co,www.experticia.edu.co,PRIVADA,JAVIER MAURICIOMORALES PIRABAN,NO,,,,,,,,2020,11
1608,10850,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FACATATIVÁ,9007,POLITECNICO DE SALAMANCA,1011,901230826-1,25,CUNDINAMARCA,25269,FACATATIVÁ,,Chapinero,Calle 1 N° 3 - 63,8427888,emifaye21@hotmail.com,,PRIVADA,ERIKA MILENAFAJARDO YEPES,NO,,,,,,,,2020,11
1609,3805,SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL RISARALDA,5341,CORPORACION DE ESTUDIOS TECNICOS WES (WORLD EDUCATIONAL SERVICE),0917,900266198-6,66,RISARALDA,66045,APÍA,,,CRA. 8 No. 13-63 I.E. SANTO TOMAS DE AQUINO,3609500,www.corpowes@org.co,,PRIVADA,LUIS EDUARDO CARDENAS CALDERON,NO,,,,,,,,2020,11
1610,3799,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO,7117,SIGLO XXI ENGLISH CENTER,2261,6045648-8,52,NARIÑO,52001,PASTO,,SAN ANDRES,CALLE 16 No. 28-23,7313103,cingles1@hotmail.com,,PRIVADA,LUIS GERARDOGALEANO LOZANO,NO,,,,,,,,2020,11
1611,3795,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CIÉNAGA,8512,CORPORACIÓN EDUCATIVA GUAJIRA PARA EL PROGRESO,1505,900991099-4,47,MAGDALENA,47189,CIÉNAGA,,Centenario,Carrera 11 # 8 - 102,4242036,guajiraparaelprogreso@hotmail.com,,PRIVADA,Julia Colmenares Carbono,NO,,,,,,,,2020,11
1612,7609,SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIONEGRO,6907,ACADEMIA ALAS,843,900993393-4,5,ANTIOQUIA,5615,RIONEGRO,,Parque Principal,Calle 50 N°. 50 - 54 Int. 202,5316350,direccionacademica@academiaalas.com,www.academiaalas.com,PRIVADA,CAROLINAHERNANDEZ CARVAJAL,NO,,,,,,,,2020,11
